"Fecha","Cierre","Apertura","Maximo","Minimo","Vol.","% var."
"25.02.2022","163.17","154.91","163.50","154.91","7.49M","4.72%"
"24.02.2022","155.82","154.29","156.96","153.51","3.03M","-0.35%"
"23.02.2022","156.36","158.39","158.41","155.61","2.13M","-1.60%"
"22.02.2022","158.90","158.90","159.56","155.38","2.15M","-0.31%"
"21.02.2022","159.39","156.04","159.99","154.44","727.54K","1.67%"
"18.02.2022","156.77","157.48","158.07","156.05","786.70K","-0.63%"
"17.02.2022","157.77","159.31","159.44","157.30","2.01M","-1.07%"
"16.02.2022","159.47","156.12","159.82","156.11","1.37M","1.57%"
"15.02.2022","157.00","155.99","158.63","155.99","1.72M","1.53%"
"14.02.2022","154.64","158.22","158.24","153.56","2.71M","-2.84%"
"11.02.2022","159.16","157.50","161.00","157.01","2.32M","0.77%"
"10.02.2022","157.95","156.00","158.60","155.80","2.64M","0.52%"
"09.02.2022","157.14","157.55","157.75","155.38","2.43M","-0.08%"
"08.02.2022","157.27","154.50","158.10","153.51","2.14M","1.87%"
"04.02.2022","154.39","152.20","155.20","151.66","2.06M","1.49%"
"03.02.2022","152.12","155.62","157.85","151.94","2.73M","-4.09%"
"02.02.2022","158.60","154.86","158.82","153.57","3.09M","2.59%"
"01.02.2022","154.59","156.00","156.00","153.05","3.87M","-0.39%"
"31.01.2022","155.20","156.97","156.98","154.61","3.89M","-0.96%"
"28.01.2022","156.70","161.12","161.13","156.49","4.02M","-2.73%"
"27.01.2022","161.10","165.25","166.89","160.52","2.09M","-2.22%"
"26.01.2022","164.75","167.00","167.49","163.97","1.39M","-0.40%"
"25.01.2022","165.41","165.46","165.89","162.07","2.94M","-0.22%"
"24.01.2022","165.77","166.78","168.99","164.05","3.15M","-1.13%"
"21.01.2022","167.67","167.30","169.96","166.01","1.80M","0.04%"
"20.01.2022","167.60","165.57","168.70","165.00","1.24M","0.76%"
"19.01.2022","166.34","169.99","170.37","164.69","1.89M","-1.82%"
"18.01.2022","169.43","170.03","170.64","168.05","1.60M","-1.27%"
"17.01.2022","171.61","168.39","172.49","168.39","469.63K","1.91%"
"14.01.2022","168.39","167.35","168.84","166.23","1.12M","0.59%"
"13.01.2022","167.40","167.00","168.29","166.42","2.23M","0.46%"
"12.01.2022","166.64","165.00","167.17","164.91","1.22M","0.71%"
"11.01.2022","165.46","164.18","166.11","162.66","4.39M","1.07%"
"10.01.2022","163.71","161.92","164.35","161.92","1.45M","0.86%"
"07.01.2022","162.32","160.55","162.82","160.01","2.08M","0.32%"
"06.01.2022","161.80","161.19","162.18","160.45","3.32M","-0.25%"
"05.01.2022","162.21","160.03","163.83","160.03","2.16M","0.51%"
"04.01.2022","161.39","161.00","162.28","159.29","3.03M","1.43%"
"03.01.2022","159.11","159.98","161.96","158.62","839.65K","-0.13%"
"31.12.2021","159.32","158.28","159.49","157.91","529.06K","0.25%"
"30.12.2021","158.93","158.51","160.00","158.25","1.67M","-0.25%"
"29.12.2021","159.33","158.46","159.92","158.25","1.34M","0.30%"
"28.12.2021","158.85","158.55","159.50","158.25","1.40M","-0.44%"
"27.12.2021","159.55","157.49","159.90","156.20","1.07M","0.58%"
"24.12.2021","158.63","156.63","158.98","156.52","128.83K","1.61%"
"23.12.2021","156.11","155.61","157.52","154.54","2.62M","0.30%"
"22.12.2021","155.65","155.82","156.13","154.89","1.87M","-0.75%"
"21.12.2021","156.83","158.54","158.70","156.51","2.74M","-1.01%"
"20.12.2021","158.43","157.45","159.83","155.59","1.64M","-0.44%"
"17.12.2021","159.13","153.05","159.60","152.84","14.39M","3.49%"
"16.12.2021","153.77","153.74","155.40","152.64","3.35M","-0.05%"
"15.12.2021","153.84","152.21","154.37","151.00","2.12M","0.55%"
"14.12.2021","153.00","147.19","153.21","146.74","3.54M","4.41%"
"13.12.2021","146.54","148.42","148.64","145.77","4.71M","-1.21%"
"10.12.2021","148.34","148.29","149.06","147.35","1.93M","-0.36%"
"09.12.2021","148.87","149.50","150.44","146.88","2.23M","-0.64%"
"08.12.2021","149.83","150.00","150.27","148.80","2.15M","-0.16%"
"07.12.2021","150.07","150.58","151.34","148.91","2.57M","-0.01%"
"06.12.2021","150.08","151.95","151.95","149.89","1.81M","-0.87%"
"03.12.2021","151.39","151.24","152.50","151.14","2.98M","0.10%"
"02.12.2021","151.24","151.07","151.57","150.09","2.59M","0.34%"
"01.12.2021","150.73","152.00","153.85","150.22","3.28M","-1.13%"
"30.11.2021","152.45","153.98","153.98","152.00","6.99M","-1.52%"
"29.11.2021","154.80","155.99","157.74","154.00","4.11M","0.03%"
"26.11.2021","154.76","158.96","159.49","152.36","2.57M","-2.11%"
"25.11.2021","158.09","159.95","159.95","157.06","430.48K","-0.26%"
"24.11.2021","158.51","158.47","161.00","157.54","2.14M","0.47%"
"23.11.2021","157.77","154.11","158.55","154.11","3.09M","0.96%"
"22.11.2021","156.27","155.89","157.73","155.89","2.92M","0.62%"
"19.11.2021","155.30","156.00","157.35","153.88","6.11M","-0.62%"
"18.11.2021","156.27","157.44","158.84","153.00","2.68M","-0.46%"
"17.11.2021","157.00","161.94","161.94","156.50","3.31M","-2.88%"
"16.11.2021","161.65","165.26","165.61","160.88","3.35M","-1.74%"
"12.11.2021","164.52","168.39","168.43","164.28","2.49M","-1.74%"
"11.11.2021","167.44","165.65","168.42","165.65","2.57M","0.67%"
"10.11.2021","166.32","166.98","167.83","165.96","2.44M","0.41%"
"09.11.2021","165.64","167.20","167.46","164.47","2.92M","-0.82%"
"08.11.2021","167.01","166.40","168.05","166.21","2.01M","0.77%"
"05.11.2021","165.74","167.08","167.33","164.77","3.12M","-0.97%"
"04.11.2021","167.37","166.41","167.76","164.59","2.87M","0.38%"
"03.11.2021","166.73","172.99","173.00","166.36","3.07M","-2.38%"
"01.11.2021","170.80","171.90","172.00","169.37","1.04M","0.91%"
"29.10.2021","169.26","170.19","172.94","168.51","1.99M","-0.01%"
"28.10.2021","169.27","170.12","171.09","168.57","1.48M","-0.36%"
"27.10.2021","169.89","173.42","173.50","169.60","1.36M","-1.92%"
"26.10.2021","173.22","169.45","173.45","168.42","2.31M","2.79%"
"25.10.2021","168.52","169.71","170.06","166.64","1.90M","-0.42%"
"22.10.2021","169.23","167.28","169.98","166.26","2.24M","1.33%"
"21.10.2021","167.01","168.02","168.40","165.07","1.45M","-0.88%"
"20.10.2021","168.50","170.08","170.24","168.00","1.70M","-1.21%"
"19.10.2021","170.56","171.37","171.39","169.02","1.67M","-0.71%"
"18.10.2021","171.78","173.17","173.17","169.99","1.64M","0.15%"
"15.10.2021","171.53","172.81","174.50","171.32","1.32M","-0.60%"
"14.10.2021","172.57","173.88","173.97","172.21","2.04M","0.04%"
"13.10.2021","172.50","173.49","174.23","171.18","1.98M","-0.64%"
"12.10.2021","173.61","174.80","174.80","172.81","1.63M","0.61%"
"11.10.2021","172.56","171.99","173.86","171.97","1.24M","0.33%"
"08.10.2021","171.99","172.00","173.10","171.05","2.01M","0.58%"
"07.10.2021","170.99","174.01","174.90","170.68","2.19M","-1.55%"
"06.10.2021","173.69","177.42","178.31","173.00","1.24M","-2.29%"
"05.10.2021","177.76","177.08","178.11","176.58","1.49M","0.89%"
"04.10.2021","176.19","175.81","178.81","175.76","1.24M","0.10%"
"01.10.2021","176.01","178.21","178.40","175.80","1.77M","-1.80%"
"30.09.2021","179.23","180.66","180.66","178.20","2.35M","-0.05%"
"29.09.2021","179.32","179.58","180.38","178.74","2.97M","0.11%"
"28.09.2021","179.13","178.50","179.84","177.16","3.53M","0.42%"
"27.09.2021","178.38","178.57","179.10","176.56","2.88M","0.31%"
"24.09.2021","177.82","178.27","178.74","177.26","2.24M","-0.22%"
"23.09.2021","178.22","176.80","178.50","176.80","2.41M","1.05%"
"22.09.2021","176.37","174.50","177.28","174.50","1.64M","1.18%"
"21.09.2021","174.32","173.92","174.50","172.75","2.60M","0.37%"
"20.09.2021","173.68","174.15","174.72","171.51","1.65M","-0.34%"
"17.09.2021","174.28","178.00","178.15","174.01","10.90M","-1.76%"
"15.09.2021","177.41","174.20","177.77","174.20","2.24M","1.54%"
"14.09.2021","174.72","171.37","175.00","170.60","1.53M","1.95%"
"13.09.2021","171.37","172.05","173.72","169.43","1.83M","0.03%"
"10.09.2021","171.32","169.01","171.99","169.00","1.31M","1.07%"
"09.09.2021","169.50","168.35","170.05","166.76","2.61M","0.55%"
"08.09.2021","168.57","168.82","169.68","166.43","2.06M","-0.40%"
"07.09.2021","169.24","172.15","172.45","168.95","1.64M","-2.21%"
"06.09.2021","173.07","171.02","174.23","168.80","509.46K","1.79%"
"03.09.2021","170.03","174.29","174.29","168.76","1.30M","-0.71%"
"02.09.2021","171.25","170.00","171.70","169.41","1.65M","1.14%"
"01.09.2021","169.32","175.99","175.99","168.27","2.40M","-3.17%"
"31.08.2021","174.87","174.73","175.35","172.50","6.11M","0.82%"
"30.08.2021","173.44","174.06","174.98","173.00","1.62M","-0.09%"
"27.08.2021","173.60","175.05","175.12","173.00","1.61M","-0.40%"
"26.08.2021","174.29","175.48","175.76","172.50","2.94M","-0.18%"
"25.08.2021","174.61","174.40","175.27","173.01","2.38M","0.18%"
"24.08.2021","174.29","175.68","176.28","173.53","2.58M","-0.65%"
"23.08.2021","175.43","174.51","176.99","174.51","2.40M","0.62%"
"20.08.2021","174.35","174.38","175.47","172.51","2.02M","0.52%"
"19.08.2021","173.45","175.34","175.34","172.03","1.74M","-1.11%"
"18.08.2021","175.39","174.63","176.19","173.07","3.01M","0.51%"
"17.08.2021","174.50","174.59","176.67","172.86","2.61M","0.09%"
"16.08.2021","174.34","172.65","175.89","172.53","1.16M","-0.05%"
"13.08.2021","174.43","174.00","175.29","173.30","1.90M","0.57%"
"12.08.2021","173.45","172.93","174.99","172.93","1.59M","-0.42%"
"11.08.2021","174.19","174.41","175.55","172.90","1.79M","-0.23%"
"10.08.2021","174.59","174.15","176.10","172.85","1.81M","0.62%"
"09.08.2021","173.51","174.33","175.16","172.90","1.13M","-0.62%"
"06.08.2021","174.59","171.90","174.99","171.90","2.77M","0.99%"
"05.08.2021","172.87","174.57","174.57","172.62","1.49M","-1.05%"
"04.08.2021","174.71","177.49","177.50","172.15","1.80M","-1.48%"
"03.08.2021","177.34","171.41","178.00","170.56","2.87M","3.19%"
"02.08.2021","171.86","175.00","175.49","171.13","1.55M","-1.05%"
"30.07.2021","173.68","175.63","176.84","173.24","2.45M","-1.11%"
"29.07.2021","175.63","173.59","176.88","172.63","3.17M","1.33%"
"28.07.2021","173.33","165.70","174.35","165.70","2.27M","4.70%"
"27.07.2021","165.55","165.50","167.30","164.91","2.21M","-0.80%"
"26.07.2021","166.89","165.96","167.74","165.49","1.76M","0.26%"
"23.07.2021","166.46","165.50","166.84","164.55","866.89K","0.77%"
"22.07.2021","165.18","167.68","167.77","164.64","2.34M","-1.33%"
"21.07.2021","167.40","165.43","168.25","165.43","1.62M","1.55%"
"20.07.2021","164.84","167.99","168.91","164.50","747.62K","-0.78%"
"19.07.2021","166.14","168.12","168.12","164.43","2.35M","-2.61%"
"16.07.2021","170.60","169.98","170.89","168.82","1.37M","0.49%"
"15.07.2021","169.77","168.27","171.36","166.69","1.67M","1.44%"
"14.07.2021","167.36","167.08","168.27","164.82","1.06M","0.64%"
"13.07.2021","166.30","168.00","168.91","165.21","1.17M","-0.65%"
"12.07.2021","167.38","165.03","167.65","165.03","758.05K","0.91%"
"09.07.2021","165.87","166.34","167.70","165.20","1.38M","-0.74%"
"08.07.2021","167.10","168.97","169.43","165.80","5.04M","-1.62%"
"07.07.2021","169.85","168.01","170.30","167.35","1.47M","0.70%"
"06.07.2021","168.67","169.01","169.22","165.80","1.24M","-0.79%"
"05.07.2021","170.01","167.98","170.50","166.21","478.29K","1.40%"
"02.07.2021","167.67","167.80","168.47","166.86","1.49M","-0.61%"
"01.07.2021","168.70","168.73","170.78","168.37","2.42M","0.34%"
"30.06.2021","168.13","166.70","168.61","165.65","2.41M","0.81%"
"29.06.2021","166.78","167.16","167.98","165.64","2.79M","-0.32%"
"28.06.2021","167.31","167.44","167.69","165.90","810.08K","-0.26%"
"25.06.2021","167.74","167.67","168.53","166.36","1.07M","-0.23%"
"24.06.2021","168.12","169.48","169.48","166.86","1.84M","-0.56%"
"23.06.2021","169.06","169.44","170.31","168.02","1.67M","-0.15%"
"22.06.2021","169.31","171.53","172.58","168.89","1.45M","-1.29%"
"21.06.2021","171.53","170.46","171.63","168.80","972.08K","0.50%"
"18.06.2021","170.68","170.85","171.76","168.27","7.79M","-0.18%"
"17.06.2021","170.98","172.99","174.38","170.51","1.33M","-0.67%"
"16.06.2021","172.14","171.83","172.53","170.50","1.24M","0.60%"
"15.06.2021","171.11","170.90","172.65","170.50","2.85M","-0.13%"
"14.06.2021","171.34","171.41","172.77","171.12","1.14M","-0.44%"
"11.06.2021","172.09","170.88","172.70","169.70","1.19M","1.20%"
"10.06.2021","170.05","169.93","170.89","169.25","1.85M","0.32%"
"09.06.2021","169.51","168.96","170.00","168.00","2.31M","0.49%"
"08.06.2021","168.69","171.50","171.50","166.87","3.15M","-1.94%"
"07.06.2021","172.03","167.81","172.32","166.96","2.27M","2.69%"
"04.06.2021","167.53","166.95","168.81","166.03","891.97K","-0.45%"
"03.06.2021","168.28","167.87","168.73","166.29","2.74M","0.33%"
"02.06.2021","167.72","166.98","167.94","165.77","2.83M","1.07%"
"01.06.2021","165.94","165.00","167.31","165.00","1.69M","-0.87%"
"31.05.2021","167.39","162.51","170.16","162.47","1.41M","2.59%"
"28.05.2021","163.17","162.14","163.68","160.90","4.59M","1.03%"
"27.05.2021","161.51","162.27","162.95","161.12","9.25M","0.01%"
"26.05.2021","161.49","163.10","163.10","160.99","3.05M","-0.49%"
"25.05.2021","162.29","165.30","165.99","161.72","1.69M","-1.64%"
"24.05.2021","165.00","165.45","166.24","164.59","724.86K","-0.11%"
"21.05.2021","165.18","168.98","169.32","163.94","1.44M","-2.38%"
"20.05.2021","169.21","167.99","169.62","165.77","4.77M","1.22%"
"19.05.2021","167.17","166.58","168.04","165.77","2.00M","-0.59%"
"18.05.2021","168.16","163.68","169.30","162.85","1.73M","3.41%"
"17.05.2021","162.62","163.83","164.50","162.40","1.97M","-0.81%"
"14.05.2021","163.94","161.80","165.00","161.61","2.37M","1.55%"
"13.05.2021","161.44","160.30","162.51","158.01","2.17M","1.42%"
"12.05.2021","159.18","159.26","160.00","156.84","2.56M","0.16%"
"11.05.2021","158.92","159.57","159.59","156.70","2.16M","-1.49%"
"10.05.2021","161.33","159.80","162.00","157.92","2.09M","1.55%"
"07.05.2021","158.87","158.80","160.43","157.15","1.81M","0.51%"
"06.05.2021","158.06","158.18","160.49","157.50","2.58M","0.32%"
"05.05.2021","157.55","159.34","159.83","157.01","1.83M","-0.67%"
"04.05.2021","158.62","158.68","159.99","156.73","1.56M","-0.37%"
"03.05.2021","159.21","157.47","160.46","157.47","916.46K","1.48%"
"30.04.2021","156.89","158.01","161.99","156.50","1.92M","-2.54%"
"29.04.2021","160.98","160.42","162.00","157.84","1.14M","1.12%"
"28.04.2021","159.20","159.42","161.99","158.09","1.13M","-0.29%"
"27.04.2021","159.66","160.43","161.99","159.01","1.56M","-0.36%"
"26.04.2021","160.23","161.27","162.00","159.86","1.35M","-0.21%"
"23.04.2021","160.57","160.99","162.00","159.05","1.07M","-0.24%"
"22.04.2021","160.95","161.00","161.18","159.35","1.66M","0.22%"
"21.04.2021","160.60","159.92","160.89","158.90","1.90M","0.89%"
"20.04.2021","159.19","156.88","159.56","156.12","1.62M","1.43%"
"19.04.2021","156.94","159.93","160.65","156.43","2.39M","-1.70%"
"16.04.2021","159.66","160.08","161.97","159.10","1.61M","-0.62%"
"15.04.2021","160.66","160.32","162.44","159.02","3.21M","0.10%"
"14.04.2021","160.50","162.00","163.41","158.64","1.55M","-0.32%"
"13.04.2021","161.02","160.57","162.12","160.01","2.12M","-0.28%"
"12.04.2021","161.47","162.50","163.71","161.32","2.18M","-0.88%"
"09.04.2021","162.91","162.77","164.28","161.56","2.59M","0.20%"
"08.04.2021","162.59","161.85","163.00","160.10","1.70M","0.52%"
"07.04.2021","161.75","160.11","163.02","160.11","2.25M","-0.78%"
"06.04.2021","163.02","159.30","163.28","158.61","2.39M","2.10%"
"05.04.2021","159.66","157.98","160.80","155.57","1.20M","3.61%"
"31.03.2021","154.09","157.24","157.26","153.01","6.38M","-2.25%"
"30.03.2021","157.64","157.69","158.00","156.02","1.74M","-0.26%"
"29.03.2021","158.05","154.70","158.44","153.89","2.28M","2.81%"
"26.03.2021","153.73","157.78","157.78","153.00","1.52M","-1.80%"
"25.03.2021","156.54","156.00","157.68","154.62","2.49M","-0.84%"
"24.03.2021","157.86","155.80","159.15","154.32","2.41M","1.40%"
"23.03.2021","155.68","155.63","156.82","154.12","2.09M","0.48%"
"22.03.2021","154.93","156.49","156.94","154.40","1.26M","-0.06%"
"19.03.2021","155.02","151.79","155.84","151.13","8.35M","1.69%"
"18.03.2021","152.44","152.41","154.13","151.42","1.43M","0.05%"
"17.03.2021","152.37","155.66","157.00","152.23","1.50M","-2.16%"
"16.03.2021","155.73","153.70","155.84","151.80","2.50M","1.47%"
"12.03.2021","153.47","155.80","157.47","152.03","1.98M","-1.51%"
"11.03.2021","155.83","154.88","157.42","153.85","1.50M","0.41%"
"10.03.2021","155.20","156.09","156.56","154.02","2.33M","-0.40%"
"09.03.2021","155.82","157.40","159.80","155.31","2.55M","-0.50%"
"08.03.2021","156.60","157.00","159.80","155.99","3.79M","-0.39%"
"05.03.2021","157.22","152.52","158.79","152.52","3.60M","3.70%"
"04.03.2021","151.61","146.85","152.79","145.04","4.51M","3.76%"
"03.03.2021","146.12","145.54","147.49","144.91","3.18M","0.40%"
"02.03.2021","145.54","143.98","146.00","143.02","2.52M","1.25%"
"01.03.2021","143.75","142.74","145.17","142.14","1.90M","0.43%"
"26.02.2021","143.14","142.66","145.00","141.47","6.16M","0.19%"
"25.02.2021","142.87","144.57","145.87","142.48","3.36M","-0.20%"
"24.02.2021","143.15","142.98","144.71","141.15","2.58M","0.47%"
"23.02.2021","142.48","143.22","145.13","141.87","2.12M","-1.21%"
"22.02.2021","144.23","143.98","146.97","143.95","2.63M","0.17%"
"19.02.2021","143.99","144.37","147.70","143.50","2.99M","0.71%"
"18.02.2021","142.97","142.11","144.71","141.63","2.93M","0.36%"
"17.02.2021","142.46","143.01","144.48","142.05","3.61M","-0.63%"
"16.02.2021","143.36","138.50","143.60","138.50","2.81M","4.51%"
"15.02.2021","137.17","138.81","138.98","136.80","303.65K","-1.22%"
"12.02.2021","138.87","137.61","139.75","137.44","1.60M","1.05%"
"11.02.2021","137.43","141.24","141.70","136.21","1.70M","-2.73%"
"10.02.2021","141.29","141.12","142.91","139.85","2.13M","0.18%"
"09.02.2021","141.03","139.22","142.59","137.47","3.07M","1.81%"
"08.02.2021","138.52","140.33","141.04","138.04","2.27M","-0.99%"
"05.02.2021","139.90","139.80","142.80","138.90","2.66M","-0.11%"
"04.02.2021","140.05","138.23","142.00","137.46","4.82M","1.54%"
"03.02.2021","137.92","139.13","139.63","137.39","4.36M","-0.47%"
"02.02.2021","138.57","141.44","141.49","137.90","3.46M","-0.81%"
"29.01.2021","139.70","146.00","146.00","139.03","4.03M","-4.78%"
"28.01.2021","146.71","148.95","150.48","144.84","3.22M","-1.19%"
"27.01.2021","148.48","147.00","149.82","145.85","3.37M","-0.40%"
"26.01.2021","149.07","149.86","150.02","146.80","3.87M","-0.81%"
"25.01.2021","150.29","148.70","150.89","145.12","3.79M","2.31%"
"22.01.2021","146.90","146.48","147.15","143.70","1.05M","0.53%"
"21.01.2021","146.12","146.37","147.50","145.50","2.42M","0.54%"
"20.01.2021","145.33","147.50","147.59","144.19","8.08M","-1.00%"
"19.01.2021","146.80","151.14","151.14","145.19","3.76M","-2.81%"
"18.01.2021","151.04","150.41","151.49","149.21","639.61K","0.92%"
"15.01.2021","149.67","151.75","151.75","149.00","1.64M","-1.18%"
"14.01.2021","151.46","150.00","152.50","148.78","6.16M","1.62%"
"13.01.2021","149.04","150.79","150.79","148.50","3.11M","-0.46%"
"12.01.2021","149.73","150.81","151.00","149.31","5.36M","-0.39%"
"11.01.2021","150.31","150.40","151.49","149.14","9.86M","0.05%"
"08.01.2021","150.23","148.82","152.13","148.58","7.34M","1.20%"
"07.01.2021","148.45","150.94","151.51","148.00","6.58M","0.15%"
"06.01.2021","148.23","150.18","151.43","147.00","4.33M","-0.50%"
"05.01.2021","148.97","151.16","152.21","147.94","3.19M","-0.65%"
"04.01.2021","149.95","151.40","153.99","148.60","1.19M","-0.26%"
"31.12.2020","150.34","151.24","151.29","148.60","367.43K","-0.76%"
"30.12.2020","151.49","151.61","153.30","150.01","1.14M","0.17%"
"29.12.2020","151.24","149.93","152.30","148.17","1.20M","1.15%"
"28.12.2020","149.52","148.70","149.97","147.80","848.50K","1.25%"
"24.12.2020","147.67","147.07","148.50","146.35","330.25K","-0.18%"
"23.12.2020","147.93","148.49","149.86","147.27","1.28M","0.53%"
"22.12.2020","147.15","147.60","148.00","146.53","1.09M","-0.30%"
"21.12.2020","147.60","150.32","150.32","146.00","978.97K","-1.95%"
"18.12.2020","150.54","155.47","155.87","148.26","11.81M","-2.59%"
"17.12.2020","154.55","153.26","155.00","153.05","3.32M","-0.01%"
"16.12.2020","154.57","155.16","155.85","153.69","1.63M","-0.40%"
"15.12.2020","155.19","157.48","159.80","154.37","3.43M","-0.68%"
"14.12.2020","156.25","152.80","160.40","151.67","2.79M","2.81%"
"11.12.2020","151.98","152.02","152.52","149.69","1.93M","0.36%"
"10.12.2020","151.44","149.60","151.96","149.60","1.84M","1.80%"
"09.12.2020","148.76","150.78","150.78","148.00","2.90M","-0.85%"
"08.12.2020","150.03","149.95","151.64","149.18","2.70M","-0.33%"
"07.12.2020","150.52","152.14","152.15","149.50","2.21M","-0.55%"
"04.12.2020","151.36","152.05","154.30","150.57","2.11M","-0.07%"
"03.12.2020","151.46","152.02","155.81","150.14","2.88M","-2.34%"
"02.12.2020","155.09","151.69","155.39","150.49","2.14M","1.88%"
"01.12.2020","152.23","146.50","153.50","145.69","3.22M","4.30%"
"30.11.2020","145.95","148.01","148.55","143.70","14.86M","0.41%"
"27.11.2020","145.35","151.78","153.30","144.69","1.19M","-4.26%"
"26.11.2020","151.82","151.30","152.74","147.70","1.93M","0.05%"
"25.11.2020","151.75","154.39","155.99","151.41","2.39M","-1.71%"
"24.11.2020","154.39","151.80","156.16","151.40","2.36M","2.58%"
"23.11.2020","150.50","150.60","150.90","149.15","2.03M","0.24%"
"20.11.2020","150.14","152.97","153.71","149.70","2.65M","-1.64%"
"19.11.2020","152.64","150.45","153.00","149.06","4.88M","0.31%"
"18.11.2020","152.17","149.31","152.97","146.75","5.40M","2.46%"
"17.11.2020","148.51","140.51","149.00","140.51","4.95M","6.33%"
"13.11.2020","139.67","138.09","140.18","137.05","3.59M","1.82%"
"12.11.2020","137.17","144.36","144.36","136.84","3.09M","-4.88%"
"11.11.2020","144.21","138.52","145.15","138.26","9.84M","4.30%"
"10.11.2020","138.26","133.99","139.00","133.21","6.85M","4.10%"
"09.11.2020","132.82","121.59","134.00","121.59","9.51M","12.12%"
"06.11.2020","118.46","119.17","119.93","118.13","2.61M","-0.45%"
"05.11.2020","119.00","117.05","119.61","115.86","3.42M","2.19%"
"04.11.2020","116.45","116.98","117.86","114.98","1.66M","0.96%"
"03.11.2020","115.34","112.99","115.89","112.90","2.33M","1.45%"
"30.10.2020","113.69","115.15","115.15","112.72","8.27M","-1.69%"
"29.10.2020","115.64","117.00","118.36","113.50","2.00M","-1.59%"
"28.10.2020","117.51","117.00","118.06","115.38","2.84M","-0.44%"
"27.10.2020","118.03","119.38","119.68","117.24","1.92M","-1.63%"
"26.10.2020","119.98","121.57","121.57","119.29","1.04M","-0.87%"
"23.10.2020","121.03","119.19","122.02","117.50","3.41M","1.96%"
"22.10.2020","118.70","117.72","119.39","117.42","3.64M","0.21%"
"21.10.2020","118.45","117.88","119.06","117.25","9.33M","0.48%"
"20.10.2020","117.88","118.80","119.35","116.95","15.13M","-0.30%"
"19.10.2020","118.24","122.29","122.30","117.78","3.47M","-3.06%"
"16.10.2020","121.97","123.37","124.75","121.61","1.81M","-1.13%"
"15.10.2020","123.37","124.58","124.92","122.44","1.65M","-1.13%"
"14.10.2020","124.78","125.12","125.70","123.60","2.04M","-0.71%"
"13.10.2020","125.67","127.88","127.90","125.03","1.23M","-1.70%"
"12.10.2020","127.84","128.30","129.08","127.50","1.90M","0.01%"
"09.10.2020","127.83","127.07","128.20","125.70","1.02M","0.28%"
"08.10.2020","127.47","122.79","127.99","122.79","3.21M","3.65%"
"07.10.2020","122.98","123.26","123.99","121.97","1.40M","0.32%"
"06.10.2020","122.59","120.85","123.80","120.81","2.01M","1.47%"
"05.10.2020","120.81","121.49","122.10","120.25","3.19M","-0.49%"
"02.10.2020","121.40","120.87","121.79","120.04","1.02M","-0.13%"
"01.10.2020","121.56","124.23","124.34","121.29","2.02M","-2.44%"
"30.09.2020","124.60","123.77","125.68","123.72","5.12M","0.63%"
"29.09.2020","123.82","125.54","125.54","121.90","3.36M","-0.87%"
"28.09.2020","124.91","123.49","125.53","122.65","2.38M","2.35%"
"25.09.2020","122.04","120.50","122.28","118.77","3.39M","1.86%"
"24.09.2020","119.81","121.71","123.00","119.24","3.87M","-1.80%"
"23.09.2020","122.01","119.20","122.25","119.20","4.78M","3.02%"
"22.09.2020","118.43","115.95","118.85","115.55","2.78M","2.35%"
"21.09.2020","115.71","116.19","116.60","114.17","1.42M","-0.21%"
"18.09.2020","115.95","116.35","116.35","114.22","10.32M","0.01%"
"17.09.2020","115.94","118.50","118.66","114.85","3.11M","-2.46%"
"15.09.2020","118.86","119.20","119.78","118.54","1.84M","-0.11%"
"14.09.2020","118.99","120.69","120.69","118.41","1.70M","-0.36%"
"11.09.2020","119.42","120.76","120.76","118.90","2.26M","-0.70%"
"10.09.2020","120.26","120.93","121.95","118.90","1.90M","-0.50%"
"09.09.2020","120.87","121.12","123.39","120.34","1.38M","-0.50%"
"08.09.2020","121.48","122.00","123.19","120.31","2.25M","-0.03%"
"07.09.2020","121.52","123.00","123.12","120.50","124.23K","-0.63%"
"04.09.2020","122.29","123.04","123.41","120.10","2.85M","-1.07%"
"03.09.2020","123.61","126.20","128.24","123.21","3.98M","-2.06%"
"02.09.2020","126.21","129.00","129.00","125.61","4.85M","-1.05%"
"01.09.2020","127.55","127.18","128.25","126.80","2.92M","0.15%"
"31.08.2020","127.36","128.54","128.81","127.07","9.49M","-1.06%"
"28.08.2020","128.73","128.59","129.77","127.85","1.50M","0.11%"
"27.08.2020","128.59","127.80","129.12","127.07","2.62M","1.09%"
"26.08.2020","127.20","128.83","129.04","126.85","2.67M","-1.50%"
"25.08.2020","129.14","128.12","130.06","128.12","2.44M","-0.35%"
"24.08.2020","129.60","128.08","130.47","128.03","2.16M","1.58%"
"21.08.2020","127.58","129.37","129.37","127.50","1.77M","-1.47%"
"20.08.2020","129.48","129.90","130.61","128.51","2.16M","-0.04%"
"19.08.2020","129.53","131.02","131.02","129.18","3.44M","-1.59%"
"18.08.2020","131.62","134.72","134.85","131.15","4.44M","-2.77%"
"17.08.2020","135.37","134.26","135.73","132.62","1.79M","0.53%"
"14.08.2020","134.66","132.97","135.91","130.90","3.29M","1.46%"
"13.08.2020","132.72","133.06","134.97","130.86","1.80M","-0.29%"
"12.08.2020","133.11","133.14","134.63","132.53","1.41M","0.45%"
"11.08.2020","132.52","131.42","135.58","131.42","3.82M","1.29%"
"10.08.2020","130.83","130.19","131.60","129.71","1.28M","0.99%"
"07.08.2020","129.55","130.83","130.84","128.62","1.79M","-0.74%"
