Fecha,Cierre
15/07/2021,11.97
16/07/2021,12.08
19/07/2021,12.07
20/07/2021,12.21
21/07/2021,12.16
22/07/2021,12.17
23/07/2021,12.09
26/07/2021,12.2
27/07/2021,11.99
28/07/2021,11.9
29/07/2021,11.9
30/07/2021,11.98
02/08/2021,11.84
03/08/2021,12.07
04/08/2021,12.15
05/08/2021,12.19
06/08/2021,12.23
09/08/2021,12.21
10/08/2021,12.22
11/08/2021,12.2
12/08/2021,12.2
13/08/2021,12.17
16/08/2021,12.17
17/08/2021,12.2
18/08/2021,12.14
19/08/2021,12.06
20/08/2021,12.04
23/08/2021,12.1
24/08/2021,12.1
25/08/2021,12.08
26/08/2021,12.1
27/08/2021,12.12
30/08/2021,12.1
31/08/2021,12.1
01/09/2021,12.1
02/09/2021,12.08
03/09/2021,12.19
06/09/2021,12.19
07/09/2021,12.19
08/09/2021,12.2
09/09/2021,12.2
10/09/2021,12.15
13/09/2021,12.12
14/09/2021,12.12
15/09/2021,12.3
17/09/2021,12.31
20/09/2021,12.24
21/09/2021,12.3
22/09/2021,12.26
23/09/2021,12.35
24/09/2021,12.4
27/09/2021,12.18
28/09/2021,12
29/09/2021,12
30/09/2021,12.11
01/10/2021,12
04/10/2021,12
05/10/2021,11.96
06/10/2021,11.95
07/10/2021,12.05
08/10/2021,12.01
11/10/2021,12
12/10/2021,11.99
13/10/2021,11.97
14/10/2021,12.05
15/10/2021,12.07
18/10/2021,12.05
19/10/2021,11.97
20/10/2021,12.02
21/10/2021,12.03
22/10/2021,12.05
25/10/2021,12.07
26/10/2021,12.19
27/10/2021,12.1
28/10/2021,12.05
29/10/2021,11.94
01/11/2021,12.06
03/11/2021,12
04/11/2021,12
05/11/2021,11.99
08/11/2021,11.93
09/11/2021,11.9
10/11/2021,11.96
11/11/2021,11.95
12/11/2021,11.99
16/11/2021,12.14
17/11/2021,12.11
18/11/2021,12.1
19/11/2021,12.08
22/11/2021,12.08
23/11/2021,12.16
24/11/2021,12.13
25/11/2021,12.19
26/11/2021,12.05
29/11/2021,12.17
30/11/2021,12.09
01/12/2021,12.07
02/12/2021,12.37
03/12/2021,12.25
06/12/2021,12.25
07/12/2021,12.24
08/12/2021,12.25
09/12/2021,12.19
10/12/2021,12.13
13/12/2021,12.1
14/12/2021,12.22
15/12/2021,12.26
16/12/2021,12.19
17/12/2021,12.24
20/12/2021,12.24
21/12/2021,12.19
22/12/2021,12.19
23/12/2021,12.23
24/12/2021,12.24
27/12/2021,12.2
28/12/2021,12.28
29/12/2021,12.24
30/12/2021,12.21
31/12/2021,12.27
03/01/2022,12.23
04/01/2022,12.2
05/01/2022,12.21
06/01/2022,12.2
07/01/2022,12.18
10/01/2022,12.24
11/01/2022,12.2
12/01/2022,12.26
13/01/2022,12.29
14/01/2022,12.33
17/01/2022,12.35
18/01/2022,12.28
19/01/2022,12.36
20/01/2022,12.36
21/01/2022,12.48
24/01/2022,12.35
25/01/2022,12.41
26/01/2022,12.43
27/01/2022,12.61
28/01/2022,12.25
31/01/2022,12.29
01/02/2022,12.2
02/02/2022,12.2
03/02/2022,12.18
04/02/2022,12.26
08/02/2022,12.37
09/02/2022,12.36
10/02/2022,12.38
11/02/2022,12.32
14/02/2022,12.25
15/02/2022,12.31
16/02/2022,12.18
17/02/2022,12.23
18/02/2022,12.28
21/02/2022,12.3
22/02/2022,12.35
23/02/2022,12.4
24/02/2022,12.15
25/02/2022,12.25
28/02/2022,12.25
01/03/2022,12.28
02/03/2022,12.27
03/03/2022,12.26
04/03/2022,12.25
07/03/2022,12.12
08/03/2022,12.19
09/03/2022,12.21
10/03/2022,12.2
11/03/2022,12.19
14/03/2022,12.19
15/03/2022,12.19
16/03/2022,12.24
17/03/2022,12.27
18/03/2022,12.37
22/03/2022,12.33
23/03/2022,12.37
24/03/2022,12.54
25/03/2022,12.58
28/03/2022,12.36
29/03/2022,12.29
30/03/2022,12.28
31/03/2022,12.23
01/04/2022,12.29
04/04/2022,12.29
05/04/2022,12.3
06/04/2022,12.32
07/04/2022,12.38
08/04/2022,12.34
11/04/2022,12.33
12/04/2022,12.34
13/04/2022,12.42
18/04/2022,12.49
19/04/2022,12.54
20/04/2022,12.59
21/04/2022,12.53
22/04/2022,12.53
25/04/2022,12.62
26/04/2022,12.57
27/04/2022,12.49
28/04/2022,12.5
29/04/2022,12.48
02/05/2022,12.48
03/05/2022,12.39
04/05/2022,12.4
05/05/2022,12.4
06/05/2022,12.3
09/05/2022,12.36
10/05/2022,12.36
11/05/2022,12.15
