"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"06.01.2022","3.130","3.091","3.189","3.022","107.37K","0.95%"
"05.01.2022","3.101","3.120","3.120","3.042","58.73K","-0.63%"
"04.01.2022","3.120","3.111","3.120","3.091","11.68K","0.32%"
"03.01.2022","3.111","3.081","3.111","2.993","19.99K","0.96%"
"31.12.2021","3.081","3.052","3.140","2.944","81.85K","0.96%"
"30.12.2021","3.052","3.042","3.052","3.042","9.22K","0.65%"
"29.12.2021","3.032","3.022","3.130","2.983","28.33K","0.32%"
"28.12.2021","3.022","2.993","3.111","2.924","163.17K","0.65%"
"27.12.2021","3.003","3.130","3.130","2.944","162.84K","-4.08%"
"24.12.2021","3.130","3.140","3.140","3.130","17.17K","0.00%"
"23.12.2021","3.130","3.140","3.140","3.120","20.04K","-0.31%"
"22.12.2021","3.140","3.120","3.140","3.022","34.65K","0.63%"
"21.12.2021","3.120","3.052","3.130","3.052","4.10K","2.25%"
"20.12.2021","3.052","3.052","3.052","3.042","7.08K","0.00%"
"17.12.2021","3.052","3.081","3.081","2.944","160.57K","-0.96%"
"16.12.2021","3.081","3.081","3.081","3.022","10.25K","0.00%"
"15.12.2021","3.081","3.081","3.081","3.012","9.48K","0.32%"
"14.12.2021","3.071","3.071","3.091","2.934","1.54M","0.32%"
"13.12.2021","3.062","3.101","3.101","3.062","16.71K","-1.58%"
"10.12.2021","3.111","3.111","3.111","3.111","34.32K","0.00%"
"09.12.2021","3.111","3.140","3.140","3.101","47.18K","-0.94%"
"08.12.2021","3.140","3.091","3.219","3.091","62.41K","1.59%"
"07.12.2021","3.091","3.091","3.111","3.081","1.41M","0.00%"
"06.12.2021","3.091","3.091","3.111","3.091","26.24K","-0.94%"
"03.12.2021","3.120","3.160","3.160","3.120","8.05K","-2.15%"
"02.12.2021","3.189","3.130","3.238","3.042","13.21K","1.88%"
"01.12.2021","3.130","3.169","3.169","3.130","10.16K","-1.54%"
"30.11.2021","3.179","3.228","3.228","2.944","239.29K","-1.52%"
"29.11.2021","3.228","3.160","3.297","3.160","15.67K","1.86%"
"26.11.2021","3.169","3.169","3.169","3.140","10.20K","-0.92%"
"25.11.2021","3.199","3.199","3.199","3.169","55.24K","0.00%"
"24.11.2021","3.199","3.228","3.228","3.189","4.15K","-1.81%"
"23.11.2021","3.258","3.258","3.258","3.219","18.40K","-2.06%"
"22.11.2021","3.326","3.326","3.326","3.326","5.63K","-0.29%"
"19.11.2021","3.336","3.287","3.385","3.287","30.30K","3.66%"
"18.11.2021","3.219","3.219","3.238","3.219","30.00K","0.00%"
"17.11.2021","3.219","3.150","3.219","3.150","12.43K","3.47%"
"16.11.2021","3.111","3.160","3.160","3.111","19.84K","-1.86%"
"12.11.2021","3.169","3.199","3.199","3.150","143.77K","-0.31%"
"11.11.2021","3.179","3.199","3.199","3.179","105.34K","-0.61%"
"10.11.2021","3.199","3.238","3.238","3.169","71.32K","-1.21%"
"09.11.2021","3.238","3.277","3.277","3.238","44.83K","-1.20%"
"08.11.2021","3.277","3.277","3.277","3.258","293.69K","0.00%"
"05.11.2021","3.277","3.277","3.277","3.258","10.75K","0.00%"
"04.11.2021","3.277","3.277","3.277","3.268","3.46K","-0.30%"
"03.11.2021","3.287","3.307","3.307","3.287","102.65K","-0.89%"
"01.11.2021","3.317","3.326","3.326","3.307","174.35K","-0.29%"
"29.10.2021","3.326","3.395","3.395","3.326","27.43K","-0.29%"
"28.10.2021","3.336","3.248","3.336","3.199","173.79K","4.94%"
"27.10.2021","3.179","3.248","3.248","3.169","32.77K","-1.22%"
"26.10.2021","3.219","3.248","3.248","3.209","180.78K","-0.61%"
"25.10.2021","3.238","3.297","3.297","3.238","199.91K","-1.79%"
"22.10.2021","3.297","3.297","3.297","3.287","27.45K","0.00%"
"21.10.2021","3.297","3.336","3.336","3.277","215.67K","0.00%"
"20.10.2021","3.297","3.366","3.366","3.287","93.06K","-2.04%"
"19.10.2021","3.366","3.366","3.366","3.326","311.52K","0.00%"
"18.10.2021","3.366","3.425","3.425","3.346","494.30K","-1.44%"
"15.10.2021","3.415","3.434","3.434","3.385","129.80K","-0.57%"
"14.10.2021","3.434","3.483","3.503","3.425","69.01K","0.00%"
"13.10.2021","3.434","3.513","3.513","3.434","66.56K","-2.78%"
"12.10.2021","3.533","3.572","3.572","3.533","33.74K","-1.10%"
"11.10.2021","3.572","3.611","3.611","3.542","23.63K","-1.36%"
"08.10.2021","3.621","3.650","3.650","3.611","8.01K","0.27%"
"07.10.2021","3.611","3.621","3.621","3.611","12.07K","0.00%"
"06.10.2021","3.611","3.611","3.611","3.582","12.16K","-0.81%"
"05.10.2021","3.640","3.650","3.650","3.621","6.51K","-0.27%"
"04.10.2021","3.650","3.729","3.729","3.650","36.22K","-2.11%"
"01.10.2021","3.729","3.729","3.739","3.719","41.90K","0.26%"
"30.09.2021","3.719","3.768","3.768","3.680","56.33K","-1.04%"
"29.09.2021","3.758","3.876","3.876","3.729","14.82K","-2.54%"
"28.09.2021","3.856","3.866","3.866","3.847","1.91K","0.26%"
"27.09.2021","3.847","3.876","3.876","3.847","210.22K","-0.76%"
"24.09.2021","3.876","3.876","3.876","3.847","3.83K","-0.50%"
"23.09.2021","3.896","3.925","3.925","3.896","1.67K","0.76%"
"22.09.2021","3.866","3.886","3.886","3.847","15.91K","-1.50%"
"21.09.2021","3.925","3.905","3.954","3.905","7.19K","1.27%"
"20.09.2021","3.876","3.915","3.915","3.876","7.07K","-1.00%"
"17.09.2021","3.915","3.915","3.915","3.915","4.79K","0.76%"
"15.09.2021","3.886","3.827","3.886","3.827","20.42K","1.54%"
"14.09.2021","3.827","3.886","3.915","3.827","37.21K","-1.52%"
"13.09.2021","3.886","3.886","3.886","3.847","9.06K","0.25%"
"10.09.2021","3.876","3.915","3.915","3.876","12.52K","-1.00%"
"09.09.2021","3.915","3.925","3.925","3.847","13.24K","-0.25%"
"08.09.2021","3.925","3.935","3.984","3.915","13.69K","-0.50%"
"07.09.2021","3.945","3.954","3.964","3.935","17.80K","-0.74%"
"06.09.2021","3.974","3.954","4.004","3.935","5.57K","0.00%"
"03.09.2021","3.974","3.935","3.984","3.935","6.63K","1.00%"
"02.09.2021","3.935","3.945","3.964","3.935","18.92K","0.25%"
"01.09.2021","3.925","3.954","3.954","3.925","74.92K","0.25%"
"31.08.2021","3.915","3.954","3.954","3.886","14.69K","-0.25%"
"30.08.2021","3.925","3.915","3.935","3.876","4.54K","1.27%"
"27.08.2021","3.876","3.876","3.915","3.876","18.95K","-1.00%"
"26.08.2021","3.915","3.886","3.915","3.886","43.70K","0.00%"
"25.08.2021","3.915","3.925","3.935","3.905","5.73K","0.00%"
"24.08.2021","3.915","3.905","3.925","3.905","2.76K","0.25%"
"23.08.2021","3.905","3.915","3.925","3.866","6.70K","-0.50%"
"20.08.2021","3.925","3.925","3.925","3.915","7.87K","0.50%"
"19.08.2021","3.905","3.925","3.925","3.876","8.75K","-1.00%"
"18.08.2021","3.945","3.945","3.945","3.925","11.41K","0.00%"
"17.08.2021","3.945","3.925","3.945","3.925","7.55K","0.25%"
"16.08.2021","3.935","3.945","3.954","3.935","14.46K","-0.50%"
"13.08.2021","3.954","3.974","3.974","3.954","5.38K","-0.49%"
"12.08.2021","3.974","3.954","3.974","3.935","9.45K","0.50%"
"11.08.2021","3.954","3.954","3.964","3.935","4.77K","0.00%"
"10.08.2021","3.954","3.964","4.004","3.935","14.79K","-0.49%"
"09.08.2021","3.974","3.935","3.974","3.935","3.25K","0.50%"
"06.08.2021","3.954","4.023","4.023","3.945","7.96K","-1.23%"
"05.08.2021","4.004","3.994","4.004","3.994","2.56K","2.00%"
"04.08.2021","3.925","3.974","3.974","3.925","15.02K","-1.23%"
"03.08.2021","3.974","3.974","4.004","3.954","5.87K","-0.74%"
"02.08.2021","4.004","4.053","4.053","3.994","4.13K","-0.49%"
"30.07.2021","4.023","3.935","4.072","3.866","15.66K","2.24%"
"29.07.2021","3.935","3.954","3.954","3.905","39.00K","-0.74%"
"28.07.2021","3.964","3.945","3.994","3.876","44.51K","0.50%"
"27.07.2021","3.945","3.964","3.964","3.925","42.97K","-0.74%"
"26.07.2021","3.974","4.131","4.131","3.964","37.08K","-2.41%"
"23.07.2021","4.072","4.131","4.131","4.043","28.99K","-1.89%"
"22.07.2021","4.151","4.219","4.219","4.141","13.54K","0.48%"
"21.07.2021","4.131","4.151","4.170","3.964","29.87K","-0.47%"
"20.07.2021","4.151","4.161","4.180","4.151","9.03K","-0.24%"
"19.07.2021","4.161","4.141","4.170","4.141","9.23K","-1.17%"
"16.07.2021","4.210","4.219","4.219","4.210","26.59K","0.00%"
"15.07.2021","4.210","4.219","4.219","4.180","4.55K","0.00%"
"14.07.2021","4.210","4.219","4.219","4.170","8.03K","-0.23%"
"13.07.2021","4.219","4.161","4.229","4.161","15.81K","1.42%"
"12.07.2021","4.161","4.072","4.210","4.072","11.76K","2.66%"
"09.07.2021","4.053","3.974","4.062","3.925","25.78K","3.25%"
"08.07.2021","3.925","3.954","3.974","3.896","32.22K","-0.74%"
"07.07.2021","3.954","4.033","4.082","3.925","25.00K","-3.59%"
"06.07.2021","4.102","4.082","4.102","4.072","35.26K","0.24%"
"05.07.2021","4.092","4.151","4.161","4.033","46.91K","-0.71%"
"02.07.2021","4.121","4.200","4.210","4.121","16.85K","-1.87%"
"01.07.2021","4.200","4.121","4.200","4.121","30.71K","1.66%"
"30.06.2021","4.131","4.190","4.190","4.033","10.79K","-2.09%"
"29.06.2021","4.219","4.004","4.219","4.004","31.48K","6.17%"
"28.06.2021","3.974","3.984","4.043","3.974","25.76K","-0.98%"
"25.06.2021","4.013","4.023","4.023","3.974","9.47K","0.00%"
"24.06.2021","4.013","3.974","4.023","3.964","28.61K","0.99%"
"23.06.2021","3.974","4.082","4.082","3.974","20.73K","-2.88%"
"22.06.2021","4.092","4.180","4.180","4.023","31.37K","-2.80%"
"21.06.2021","4.210","4.435","4.435","4.121","20.23K","-4.67%"
"18.06.2021","4.416","4.406","4.435","4.151","292.92K","-0.44%"
"17.06.2021","4.435","4.514","4.514","4.416","24.66K","-1.74%"
"16.06.2021","4.514","4.524","4.612","4.318","270.74K","0.00%"
"15.06.2021","4.514","4.249","4.887","4.249","386.37K","6.98%"
"14.06.2021","4.219","3.984","4.435","3.984","4.35M","5.91%"
"11.06.2021","3.984","3.915","4.121","3.905","46.07K","2.01%"
"10.06.2021","3.905","4.053","4.121","3.896","188.06K","-2.93%"
"09.06.2021","4.023","3.915","4.033","3.915","45.69K","2.50%"
"08.06.2021","3.925","3.503","3.974","3.503","168.74K","12.68%"
"07.06.2021","3.483","3.483","3.533","3.425","1.29M","1.72%"
"04.06.2021","3.425","3.366","3.434","3.356","94.73K","2.05%"
"03.06.2021","3.356","3.434","3.434","3.336","30.45K","-2.29%"
"02.06.2021","3.434","3.140","3.454","3.130","546.30K","12.90%"
"01.06.2021","3.042","3.150","3.169","3.042","34.79K","-3.43%"
"31.05.2021","3.150","3.169","3.179","3.140","23.04K","-0.62%"
"28.05.2021","3.169","2.993","3.179","2.973","126.29K","5.90%"
"27.05.2021","2.993","2.963","3.052","2.914","106.88K","0.99%"
"26.05.2021","2.963","3.042","3.042","2.954","2.09M","-1.95%"
"25.05.2021","3.022","3.091","3.140","3.012","401.65K","-2.22%"
"24.05.2021","3.091","3.071","3.120","3.071","52.88K","1.94%"
"21.05.2021","3.032","3.179","3.189","3.022","3.30M","-4.33%"
"20.05.2021","3.169","3.326","3.326","3.111","817.97K","-3.58%"
"19.05.2021","3.287","3.464","3.464","3.258","56.83K","-5.10%"
"18.05.2021","3.464","3.503","3.503","3.464","18.65K","-1.12%"
"17.05.2021","3.503","3.513","3.513","3.493","9.69K","2.00%"
"14.05.2021","3.434","3.523","3.523","3.425","101.44K","-2.51%"
"13.05.2021","3.523","3.611","3.611","3.523","18.56K","-2.18%"
"12.05.2021","3.601","3.621","3.621","3.582","11.81K","0.27%"
"11.05.2021","3.591","3.621","3.621","3.552","715.18K","-0.81%"
"10.05.2021","3.621","3.631","3.631","3.582","41.12K","-0.27%"
"07.05.2021","3.631","3.680","3.680","3.591","107.70K","-2.63%"
"06.05.2021","3.729","3.788","3.797","3.631","65.77K","-1.55%"
"05.05.2021","3.788","3.797","3.827","3.729","11.33K","-0.26%"
"04.05.2021","3.797","3.817","3.817","3.690","61.60K","-0.51%"
"03.05.2021","3.817","3.827","3.827","3.797","16.41K","-1.52%"
"30.04.2021","3.876","3.847","3.964","3.729","36.15K","-0.50%"
"29.04.2021","3.896","3.925","3.925","3.876","124.68K","-0.75%"
"28.04.2021","3.925","3.915","3.945","3.837","78.21K","0.50%"
"27.04.2021","3.905","3.925","3.935","3.905","6.24K","-0.50%"
"26.04.2021","3.925","3.945","3.974","3.925","16.09K","-1.96%"
"23.04.2021","4.004","3.935","4.013","3.905","75.43K","1.75%"
"22.04.2021","3.935","3.935","3.935","3.915","33.77K","-0.99%"
"21.04.2021","3.974","3.945","3.974","3.925","24.03K","-0.74%"
"20.04.2021","4.004","3.925","4.013","3.915","53.90K","2.00%"
"19.04.2021","3.925","3.925","3.974","3.886","17.85K","-0.74%"
"16.04.2021","3.954","3.974","3.974","3.925","4.78K","0.75%"
"15.04.2021","3.925","3.935","3.974","3.915","84.27K","0.00%"
"14.04.2021","3.925","3.945","3.945","3.915","66.92K","-0.25%"
"13.04.2021","3.935","3.974","3.974","3.886","13.00K","0.25%"
"12.04.2021","3.925","3.974","3.974","3.925","4.91K","0.50%"
"09.04.2021","3.905","3.925","3.974","3.896","64.80K","-0.50%"
"08.04.2021","3.925","3.945","3.964","3.915","8.78K","-1.72%"
"07.04.2021","3.994","3.925","3.994","3.925","28.81K","1.75%"
"06.04.2021","3.925","3.964","3.964","3.925","41.65K","-0.99%"
"05.04.2021","3.964","3.984","4.023","3.925","54.69K","0.00%"
"31.03.2021","3.964","3.925","4.013","3.925","55.52K","-1.22%"
"30.03.2021","4.013","3.945","4.013","3.896","116.77K","2.25%"
"29.03.2021","3.925","3.886","3.925","3.886","77.03K","0.25%"
"26.03.2021","3.915","3.964","3.964","3.896","53.62K","-1.48%"
"25.03.2021","3.974","3.935","3.974","3.935","41.17K","0.25%"
"24.03.2021","3.964","3.984","4.013","3.954","85.60K","-0.49%"
"23.03.2021","3.984","3.984","4.023","3.974","39.28K","-0.25%"
"22.03.2021","3.994","4.102","4.102","3.994","72.83K","-0.73%"
"19.03.2021","4.023","4.023","4.023","4.023","7.38K","-0.49%"
"18.03.2021","4.043","4.033","4.062","3.925","63.14K","-0.72%"
"17.03.2021","4.072","4.072","4.092","4.062","6.38K","0.48%"
"16.03.2021","4.053","4.033","4.092","4.033","3.76K","-0.48%"
"12.03.2021","4.072","3.974","4.092","3.945","31.34K","0.97%"
"11.03.2021","4.033","4.082","4.082","4.023","48.82K","-1.20%"
"10.03.2021","4.082","4.004","4.082","3.974","131.84K","1.71%"
"09.03.2021","4.013","4.062","4.062","3.954","65.88K","0.00%"
"08.03.2021","4.013","4.043","4.043","4.013","11.25K","-0.73%"
"05.03.2021","4.043","4.023","4.043","3.974","11.33K","0.49%"
"04.03.2021","4.023","4.033","4.072","3.954","23.76K","0.00%"
"03.03.2021","4.023","4.121","4.121","3.925","103.98K","-2.38%"
"02.03.2021","4.121","4.131","4.131","4.062","2.04K","1.69%"
"01.03.2021","4.053","4.121","4.141","4.033","6.75K","-3.74%"
"26.02.2021","4.210","4.190","4.220","4.150","13.08K","2.43%"
"25.02.2021","4.110","4.140","4.150","4.060","39.98K","-0.72%"
"24.02.2021","4.140","4.150","4.150","4.010","81.24K","0.00%"
"23.02.2021","4.140","4.100","4.190","4.100","1.13K","-1.19%"
"22.02.2021","4.190","4.130","4.190","4.000","74.57K","0.96%"
"19.02.2021","4.150","4.200","4.200","4.120","1.66K","0.00%"
"18.02.2021","4.150","4.160","4.160","4.100","34.18K","-0.72%"
"17.02.2021","4.180","4.250","4.270","4.180","13.94K","0.72%"
"16.02.2021","4.150","4.060","4.170","4.060","15.33K","-0.48%"
"15.02.2021","4.170","4.200","4.200","4.170","8.56K","-0.71%"
"12.02.2021","4.200","4.170","4.210","4.040","72.41K","0.72%"
"11.02.2021","4.170","4.300","4.300","4.160","73.93K","-3.02%"
"10.02.2021","4.300","4.340","4.340","4.300","9.30K","-0.92%"
"09.02.2021","4.340","4.410","4.410","4.270","10.81K","-0.23%"
"08.02.2021","4.350","4.400","4.400","4.280","13.10K","0.23%"
"05.02.2021","4.340","4.300","4.410","4.240","4.77K","2.12%"
"04.02.2021","4.250","4.100","4.330","4.050","529.59K","-2.07%"
"03.02.2021","4.340","4.350","4.350","4.050","1.12M","1.40%"
"02.02.2021","4.280","4.150","4.350","4.150","22.02K","2.64%"
"29.01.2021","4.170","4.170","4.170","4.150","6.74K","-0.48%"
"28.01.2021","4.190","4.140","4.190","4.140","5.34K","1.21%"
"27.01.2021","4.140","4.190","4.190","4.140","25.55K","-1.19%"
"26.01.2021","4.190","4.160","4.190","4.130","8.95K","1.45%"
"25.01.2021","4.130","4.170","4.200","4.100","31.38K","-1.67%"
"22.01.2021","4.200","4.160","4.210","4.140","17.70K","1.45%"
"21.01.2021","4.140","4.250","4.300","4.010","130.49K","-3.72%"
"20.01.2021","4.300","4.300","4.300","4.250","62.24K","0.23%"
"19.01.2021","4.290","4.260","4.300","4.250","103.52K","0.94%"
"18.01.2021","4.250","4.300","4.350","4.250","142.05K","0.00%"
"15.01.2021","4.250","4.270","4.290","4.240","18.62K","0.47%"
"14.01.2021","4.230","4.350","4.350","4.180","12.86K","-0.70%"
"13.01.2021","4.260","4.290","4.300","4.260","21.32K","-0.23%"
"12.01.2021","4.270","4.280","4.340","4.260","5.60K","0.00%"
"11.01.2021","4.270","4.280","4.280","4.250","2.89K","-0.70%"
"08.01.2021","4.300","4.340","4.390","4.280","163.29K","-0.69%"
"07.01.2021","4.330","4.300","4.330","4.290","32.12K","0.23%"
"06.01.2021","4.320","4.290","4.320","4.250","9.22K","0.70%"
"05.01.2021","4.290","4.310","4.310","4.200","26.36K","2.63%"
"04.01.2021","4.180","4.100","4.180","4.100","7.18K","3.21%"
"31.12.2020","4.050","4.250","4.300","4.000","425.31K","-5.59%"
"30.12.2020","4.290","4.460","4.460","4.250","73.57K","-4.03%"
"29.12.2020","4.470","4.370","4.470","4.340","32.09K","2.29%"
"28.12.2020","4.370","4.430","4.430","4.370","15.95K","-1.80%"
"24.12.2020","4.450","4.400","4.450","4.400","2.70K","-0.67%"
"23.12.2020","4.480","4.470","4.530","4.400","42.36K","0.22%"
"22.12.2020","4.470","4.390","4.490","4.390","277.54K","0.00%"
"21.12.2020","4.470","4.470","4.490","4.470","13.16K","-1.11%"
"18.12.2020","4.520","4.620","4.620","4.500","35.20K","1.12%"
"17.12.2020","4.470","4.470","4.470","4.470","74.47K","0.00%"
"16.12.2020","4.470","4.580","4.650","4.430","10.40K","-0.45%"
"15.12.2020","4.490","4.610","4.610","4.160","48.53K","-2.39%"
"14.12.2020","4.600","4.520","4.640","4.500","58.92K","4.07%"
"11.12.2020","4.420","4.500","4.500","4.400","23.00K","-1.78%"
"10.12.2020","4.500","4.540","4.540","4.500","37.69K","-0.88%"
"09.12.2020","4.540","4.600","4.600","4.450","116.46K","-1.94%"
"08.12.2020","4.630","4.700","4.830","4.560","4.46K","-1.49%"
"07.12.2020","4.700","4.650","4.700","4.640","1.79K","-0.63%"
"04.12.2020","4.730","4.730","4.730","4.700","439.86K","0.64%"
"03.12.2020","4.700","4.760","4.770","4.700","10.72K","-1.67%"
"02.12.2020","4.780","4.770","4.780","4.770","46.01K","1.27%"
"01.12.2020","4.720","4.700","4.780","4.700","10.19K","-1.26%"
"30.11.2020","4.780","4.800","4.940","4.780","2.76K","0.21%"
"27.11.2020","4.770","4.790","4.790","4.750","4.98K","-0.42%"
"26.11.2020","4.790","4.800","4.800","4.790","9.32K","-0.21%"
"25.11.2020","4.800","4.910","4.940","4.710","22.73K","0.63%"
"24.11.2020","4.770","4.800","4.800","4.750","10.05K","-0.63%"
"23.11.2020","4.800","4.900","4.920","4.760","4.31K","-1.03%"
"20.11.2020","4.850","4.920","4.920","4.850","1.32K","-1.02%"
"19.11.2020","4.900","4.850","4.900","4.720","18.01K","0.20%"
"18.11.2020","4.890","4.950","4.950","4.890","8.70K","-1.21%"
"17.11.2020","4.950","5.000","5.000","4.900","3.77K","0.41%"
"13.11.2020","4.930","4.940","4.940","4.810","9.30K","-0.20%"
"12.11.2020","4.940","4.850","4.940","4.810","23.89K","-0.20%"
"11.11.2020","4.950","4.950","4.950","4.820","19.15K","0.00%"
"10.11.2020","4.950","4.950","4.950","4.900","2.29K","2.06%"
"09.11.2020","4.850","4.850","5.000","4.850","10.46K","-1.02%"
"06.11.2020","4.900","4.900","5.000","4.850","2.33K","0.00%"
"05.11.2020","4.900","4.990","4.990","4.900","4.94K","-1.61%"
"04.11.2020","4.980","4.980","4.980","4.980","0.62K","-0.20%"
"30.10.2020","4.990","4.800","4.990","4.800","11.54K","1.01%"
"28.10.2020","4.940","4.800","4.940","4.730","3.45K","-0.20%"
"26.10.2020","4.950","4.850","4.950","4.850","1.43K","0.00%"
"22.10.2020","4.950","4.950","4.950","4.950","7.16K","-0.20%"
"21.10.2020","4.960","4.960","4.970","4.910","9.46K","2.48%"
"19.10.2020","4.840","4.800","4.850","4.800","44.89K","-1.22%"
"16.10.2020","4.900","4.900","4.900","4.900","0.63K","0.00%"
"15.10.2020","4.900","5.000","5.000","4.750","21.62K","-1.61%"
"14.10.2020","4.980","4.700","4.990","4.600","76.15K","3.75%"
"13.10.2020","4.800","4.800","4.800","4.800","4.68K","0.00%"
"12.10.2020","4.800","4.800","4.800","4.750","1.40K","0.00%"
"09.10.2020","4.800","4.840","4.840","4.800","2.21K","-1.03%"
"08.10.2020","4.850","5.000","5.000","4.850","4.01K","-3.00%"
"07.10.2020","5.000","5.000","5.000","5.000","6.42K","0.00%"
"06.10.2020","5.000","5.000","5.000","5.000","8.25K","0.00%"
"05.10.2020","5.000","5.000","5.000","5.000","7.07K","0.20%"
"02.10.2020","4.990","4.950","5.000","4.920","35.18K","1.01%"
"01.10.2020","4.940","4.750","4.990","4.500","60.70K","-1.20%"
"30.09.2020","5.000","4.750","5.000","4.750","7.23K","0.81%"
"29.09.2020","4.960","4.900","4.960","4.900","0.31K","1.22%"
"28.09.2020","4.900","4.800","4.900","4.800","1.77K","-1.21%"
"25.09.2020","4.960","4.960","4.960","4.700","61.97K","1.22%"
"24.09.2020","4.900","4.750","4.900","4.750","80.98K","3.16%"
"23.09.2020","4.750","4.550","4.750","4.550","26.32K","0.21%"
"22.09.2020","4.740","4.720","4.740","4.720","15.27K","0.00%"
"21.09.2020","4.740","4.730","4.740","4.730","8.58K","0.00%"
"18.09.2020","4.740","4.740","4.740","4.740","34.52K","0.42%"
"17.09.2020","4.720","4.650","4.720","4.650","1.25K","0.64%"
"15.09.2020","4.690","4.690","4.690","4.690","1.63K","0.00%"
"14.09.2020","4.690","4.580","4.690","4.550","2.59K","7.32%"
"11.09.2020","4.370","4.400","4.400","4.370","4.18K","-0.68%"
"10.09.2020","4.400","4.650","4.650","4.340","34.96K","-6.78%"
"08.09.2020","4.720","4.630","4.740","4.630","2.73K","-1.05%"
"04.09.2020","4.770","4.790","4.790","4.770","0.40K","-2.25%"
"03.09.2020","4.880","4.930","4.960","4.880","0.77K","-1.41%"
"02.09.2020","4.950","4.950","4.950","4.950","1.42K","0.20%"
"01.09.2020","4.940","4.940","4.940","4.940","17.15K","0.00%"
"31.08.2020","4.940","4.950","4.970","4.940","3.04K","1.02%"
"28.08.2020","4.890","4.810","4.900","4.520","160.31K","-0.20%"
"27.08.2020","4.900","4.900","4.980","4.750","39.90K","0.00%"
"26.08.2020","4.900","5.000","5.000","4.750","28.68K","-0.81%"
"25.08.2020","4.940","5.000","5.000","4.940","344.74K","-1.20%"
"24.08.2020","5.000","5.000","5.000","5.000","2.52K","0.00%"
"21.08.2020","5.000","4.600","5.000","4.560","31.69K","6.38%"
"20.08.2020","4.700","4.950","4.950","4.700","22.08K","-4.08%"
"19.08.2020","4.900","4.990","5.000","4.700","82.93K","-2.00%"
"18.08.2020","5.000","4.900","5.000","4.900","5.26K","0.00%"
"17.08.2020","5.000","5.000","5.000","4.980","9.33K","0.00%"
"14.08.2020","5.000","5.000","5.190","5.000","12.96K","2.04%"
"13.08.2020","4.900","5.150","5.150","4.900","30.70K","-2.00%"
"12.08.2020","5.000","5.000","5.000","5.000","3.30K","3.09%"
"11.08.2020","4.850","5.000","5.200","4.850","8.73K","-3.00%"
"10.08.2020","5.000","5.000","5.000","5.000","0.33K","0.00%"
"07.08.2020","5.000","5.000","5.200","4.900","15.92K","0.40%"
"06.08.2020","4.980","5.000","5.000","4.980","1.26K","-0.40%"
"05.08.2020","5.000","5.000","5.050","4.950","4.95K","0.00%"
"04.08.2020","5.000","5.080","5.080","5.000","2.08K","0.00%"
"03.08.2020","5.000","5.000","5.000","5.000","5.76K","0.00%"
"31.07.2020","5.000","5.000","5.000","5.000","11.65K","0.20%"
"30.07.2020","4.990","5.010","5.200","4.790","37.65K","-0.40%"
"29.07.2020","5.010","5.010","5.010","5.010","16.80K","-1.57%"
"28.07.2020","5.090","5.130","5.140","5.090","21.22K","-1.17%"
"27.07.2020","5.150","5.100","5.150","5.100","1.66K","-0.96%"
"24.07.2020","5.200","5.250","5.250","5.000","43.91K","-1.70%"
"23.07.2020","5.290","5.290","5.290","5.200","5.24K","0.00%"
"22.07.2020","5.290","5.290","5.290","5.290","1.14K","0.57%"
"21.07.2020","5.260","5.200","5.400","5.200","20.41K","-1.68%"
"20.07.2020","5.350","5.390","5.390","5.300","14.38K","-1.83%"
"17.07.2020","5.450","5.200","5.450","5.200","12.26K","2.83%"
"16.07.2020","5.300","5.250","5.300","5.220","0.66K","-1.49%"
"15.07.2020","5.380","5.450","5.450","5.360","36.03K","-1.28%"
"14.07.2020","5.450","5.350","5.450","5.200","21.34K","1.87%"
"13.07.2020","5.350","5.300","5.350","5.300","11.18K","0.56%"
"10.07.2020","5.320","5.300","5.340","5.200","20.30K","-0.56%"
"09.07.2020","5.350","5.350","5.350","5.350","0.53K","-0.37%"
"08.07.2020","5.370","5.290","5.370","5.290","13.18K","1.32%"
"07.07.2020","5.300","5.190","5.300","5.050","44.51K","2.12%"
"06.07.2020","5.190","5.190","5.190","5.190","5.84K","0.00%"
"03.07.2020","5.190","5.190","5.190","5.190","4.56K","0.00%"
"02.07.2020","5.190","5.190","5.200","5.100","41.63K","0.00%"
"01.07.2020","5.190","5.100","5.190","5.030","23.83K","-0.19%"
"30.06.2020","5.200","5.140","5.200","5.130","81.14K","0.00%"
"29.06.2020","5.200","5.200","5.200","5.200","0.72K","-0.95%"
"26.06.2020","5.250","5.600","5.600","5.000","196.24K","-8.70%"
"25.06.2020","5.750","5.300","5.750","5.150","6.96K","6.88%"
"24.06.2020","5.380","5.240","5.450","5.240","22.38K","0.56%"
"22.06.2020","5.350","5.190","5.400","5.180","29.27K","3.08%"
"19.06.2020","5.190","5.350","5.350","4.750","430.73K","-3.35%"
"18.06.2020","5.370","5.400","5.400","5.370","1.30K","-0.56%"
"17.06.2020","5.400","5.210","5.400","5.210","12.65K","3.65%"
"16.06.2020","5.210","5.200","5.250","4.950","37.59K","0.19%"
"15.06.2020","5.200","5.000","5.290","5.000","11.56K","0.97%"
"12.06.2020","5.150","4.990","5.150","4.900","31.68K","3.00%"
"11.06.2020","5.000","4.900","5.000","4.800","30.73K","0.20%"
"10.06.2020","4.990","5.020","5.020","4.800","2.55M","1.22%"
"09.06.2020","4.930","4.800","5.000","4.790","58.46K","5.57%"
